name,roll,branch,startYear,currentCourses,completedCourses
student2660,21598,csam,2024,os,45678:8.506944
student2661,20095,cse,2024,math;os;ga,23456:8.505996
student2662,22826,csam,2021,ml,45678:8.592178;23456:7.828580
student2663,20981,csam,2022,oopd;ml,23456:8.321477;56789:8.579056;34567:5.066973
student2664,21102,csd,2022,ga,56789:6.759218
student2665,20394,csai,2021,math;os,56789:5.742808;12345:6.825364;45678:7.688354
student2666,22875,csss,2024,dbms;oopd,45678:5.536686
student2667,20871,csai,2024,math,23456:8.948978;12345:5.659960
student2668,22704,cse,2023,math,56789:8.642689
student2669,20569,csai,2021,dbms,34567:6.868461;23456:9.038343
student2670,20421,cse,2020,oopd;os,45678:6.628253;34567:7.303797;12345:5.248803
student2671,20584,csai,2020,dbms;math;ga,56789:7.692457
student2672,22884,csd,2024,ga;ml;math,45678:5.164686;23456:6.218061
student2673,22404,csai,2020,oopd;math,45678:6.890414;12345:6.077729
student2674,22476,csam,2024,ml;dbms,56789:5.259878;23456:7.868588;34567:5.210520
student2675,22185,csd,2020,ml;oopd,12345:6.207517;56789:8.809589;23456:8.523782
student2676,22634,csam,2022,math,23456:8.598845
student2677,21947,csam,2020,oopd;os;ga,34567:9.171387;12345:5.433767;23456:8.080871
student2678,20103,csai,2020,ga;oopd;math,12345:8.421714;45678:5.295114;23456:5.160895
student2679,22498,csss,2024,math;dbms;ml,34567:5.648028;23456:8.176311
student2680,22529,ece,2023,ga;oopd;dbms,12345:8.092626;56789:6.336777
student2681,20898,cse,2023,os;dbms;oopd,56789:6.558889;23456:7.684333
student2682,21159,csam,2020,oopd;dbms,34567:9.000435;45678:9.963643
student2683,21115,csai,2024,ga,45678:8.452926
student2684,22731,csd,2024,ga;os,23456:6.810315
student2685,20156,ece,2020,dbms;oopd;os,23456:5.515004
student2686,22017,csam,2024,dbms,12345:5.180508;23456:8.963190;45678:7.317375
student2687,22625,csss,2024,oopd;os,34567:8.820727;12345:6.468679;45678:5.716390
student2688,20121,csai,2020,ml;ga,12345:9.747244
student2689,21228,csai,2023,dbms,45678:8.147643
student2690,22343,ece,2024,ml;ga,34567:8.354679;45678:7.415971
student2691,20204,csai,2020,ml;oopd,56789:9.371973;23456:8.928559;12345:6.833742
student2692,22544,csd,2022,math,45678:6.794231;12345:9.061132;34567:9.640180
student2693,22971,csss,2022,ml;ga;dbms,34567:8.823649
student2694,22053,ece,2020,dbms,12345:7.779398
student2695,20960,csai,2020,math,23456:9.493780;12345:6.465250
student2696,20426,csai,2021,dbms;ml;math,56789:7.883432
student2697,20412,csd,2022,math,34567:9.073147;56789:6.452872
student2698,20706,cse,2020,math;dbms;oopd,56789:7.008685;23456:8.888409
student2699,21825,csss,2020,ml;os,12345:9.641924;23456:6.713066;45678:8.710694
student2700,20593,ece,2020,dbms;ml,12345:5.081025;23456:5.457267
student2701,21995,csss,2024,oopd;ga,56789:6.752411
student2702,22713,csam,2023,oopd,12345:7.556608;23456:9.263402
student2703,21859,csd,2023,dbms,56789:8.763916;45678:8.320567;12345:7.858716
student2704,22023,cse,2021,dbms;oopd,45678:9.067078;23456:5.399417;56789:6.363172
student2705,21135,csd,2022,ml;oopd;ga,23456:6.131000;45678:8.601593
student2706,20321,csss,2022,dbms;oopd,34567:6.937878;23456:6.681871;56789:9.605823
student2707,21814,csai,2022,math,45678:9.588979
student2708,20508,csd,2024,os;ga;math,23456:7.042770;34567:6.532852
student2709,22541,ece,2023,oopd;os;math,56789:6.848799;23456:8.781217
student2710,20703,ece,2023,ml;dbms,23456:7.920556
student2711,21250,cse,2023,ga;os;dbms,12345:7.080163;34567:7.698838;56789:5.938823
student2712,21797,csam,2023,ga;math;dbms,12345:6.226087
student2713,22112,csam,2020,ml,12345:8.552328;56789:8.116451
student2714,22455,csam,2024,os;dbms,56789:7.114164;45678:7.102876
student2715,20402,csam,2021,ml;os;dbms,23456:8.593725
student2716,22008,csd,2021,ml;oopd;dbms,34567:8.666191;23456:6.834977
student2717,22655,csd,2023,ml;oopd;os,56789:7.874331;23456:8.433852;12345:8.317023
student2718,21971,csam,2024,oopd;math;ga,12345:8.715452;56789:6.152090
student2719,21539,cse,2020,oopd,56789:7.497906
student2720,21909,csss,2024,os,34567:8.569882
student2721,21486,csss,2021,ga,23456:9.757267
student2722,20507,csd,2022,oopd;ml,34567:8.280045
student2723,22849,csss,2020,ml;math,23456:5.769400;56789:9.209809
student2724,20013,csai,2020,os,12345:9.067388;23456:5.007311
student2725,22415,csam,2021,math;oopd,45678:8.370514;12345:8.664206;56789:7.421257
student2726,21022,csss,2020,dbms,45678:7.932638;34567:5.326945
student2727,20490,csd,2024,math;dbms,23456:5.910941
student2728,22196,csai,2021,os;dbms,45678:9.776440
student2729,20376,ece,2024,oopd;ga;ml,23456:5.891506;12345:5.252486;34567:9.425140
student2730,22734,ece,2024,ml,23456:8.682860
student2731,21645,csam,2024,ml;ga;dbms,45678:5.918453;12345:8.794215;23456:8.212062
student2732,22562,csss,2024,ml;ga;oopd,45678:6.987118
student2733,21426,csam,2020,ga,56789:5.246590;34567:6.240324
student2734,21956,csss,2024,oopd,23456:9.227005;12345:5.394049;34567:6.048937
student2735,22671,cse,2020,ga;os;dbms,23456:8.104725;45678:5.009539
student2736,22472,cse,2020,ga;dbms;os,23456:6.416149;56789:9.608126;34567:8.722254
student2737,22966,csam,2021,math,45678:5.989024;23456:7.477105
student2738,22662,ece,2020,math;dbms,56789:6.093523
student2739,22378,cse,2023,dbms;os;ga,23456:7.858544;56789:6.551712
student2740,22294,csam,2023,ml;os,12345:7.279000;56789:9.946180
student2741,21464,csai,2023,dbms;os;ml,23456:6.591833;56789:7.440723;45678:9.814753
student2742,20110,cse,2022,oopd;ga,45678:8.161258;23456:5.973410;34567:9.437750
student2743,20587,csd,2024,oopd,23456:6.782417
student2744,22417,cse,2023,ga;oopd,12345:9.242870;45678:9.212251
student2745,21021,csai,2024,os;dbms;oopd,34567:5.200191
student2746,20372,csam,2020,oopd;ml,34567:6.263628
student2747,22904,cse,2023,ga;oopd,23456:8.887757
student2748,20625,csam,2022,oopd,34567:5.910152;23456:5.052059
student2749,20109,csam,2023,ml,23456:8.975416
student2750,20072,cse,2024,ml;oopd;math,12345:6.129099;23456:6.037076
student2751,22557,csss,2020,ml,45678:8.907856;56789:9.405552
student2752,21142,csam,2024,ga;oopd;math,34567:8.322250;23456:9.175520;56789:6.309602
student2753,22572,csai,2022,ml;math,45678:5.485424;34567:9.010890
student2754,20758,csss,2020,ga,23456:8.090378;45678:8.558855;56789:9.252994
student2755,22436,cse,2021,os,56789:7.302154;45678:6.407260;34567:5.159455
student2756,21370,ece,2023,math;ml,23456:8.346484;12345:9.721666
student2757,21301,ece,2023,ga,45678:7.266597
student2758,22042,csd,2023,ga;ml;math,12345:8.741277
student2759,20980,csai,2023,os;dbms,45678:7.356338
student2760,20756,cse,2022,oopd;os,23456:7.332271
student2761,21845,csam,2023,os;ga,12345:9.662203;23456:7.592105
student2762,21387,ece,2023,ga;oopd,23456:8.462408;34567:9.770360;45678:7.467836
student2763,20324,cse,2023,ml;oopd;ga,23456:7.206549;45678:7.303292
student2764,22528,ece,2021,dbms;os,56789:5.124127;23456:5.554830;34567:8.412503
student2765,22115,csss,2020,ga;dbms,12345:6.809048;23456:9.484337
student2766,20433,csam,2021,ml,45678:8.027072
student2767,21018,ece,2023,dbms,56789:5.078815;34567:9.876994;23456:5.407461
student2768,20777,cse,2024,ml,12345:9.902524;45678:7.619348
student2769,22545,csam,2024,dbms,56789:7.720427;12345:5.471678;34567:7.724827
student2770,22856,csss,2024,ml;oopd,56789:5.734711
student2771,22432,ece,2023,ga;math;dbms,56789:9.821167;45678:5.737276
student2772,20759,ece,2024,dbms;oopd,23456:6.896280
student2773,20138,csd,2023,dbms,34567:6.016695
student2774,22277,csd,2023,ml,34567:9.310612
student2775,21985,csss,2021,ml;math,56789:7.355456;34567:8.584731;23456:9.199529
student2776,20472,csss,2020,oopd;dbms,34567:9.132856
student2777,22720,csai,2023,ga,45678:6.771358;12345:6.713093;34567:8.091337
student2778,20685,csam,2020,math,23456:8.933794;34567:7.247741
student2779,21656,ece,2020,math,12345:9.192009
student2780,22396,ece,2022,dbms;math,23456:6.468277
student2781,20222,csai,2024,ga;os,12345:6.748618
student2782,20335,csam,2020,os;ml;math,56789:5.879986
student2783,20607,ece,2021,os;ml,23456:5.647586
student2784,20675,cse,2022,ga;oopd;os,56789:5.666677;45678:5.512472;34567:8.281389
student2785,22200,csd,2021,ml,23456:8.153439
student2786,22721,csss,2023,math,56789:9.827911;34567:5.595510
student2787,20503,csss,2020,os;ga,56789:5.027666;34567:8.454498
student2788,20901,csai,2020,dbms;os;oopd,34567:5.480958
student2789,22670,csss,2023,ml,45678:7.845292;23456:7.621443
student2790,21730,cse,2022,ml;dbms;os,45678:9.428905
student2791,22831,csss,2023,os,56789:6.990445;23456:7.574813;34567:7.446499
student2792,22176,csd,2023,ml,34567:5.236908
student2793,20214,csss,2024,ga;ml,56789:9.149950;12345:5.861687;23456:9.334014
student2794,22591,csai,2021,ml;ga;os,45678:7.909039;34567:6.369930
student2795,21266,csai,2024,os;ml,23456:6.490177;12345:9.518143;45678:7.114343
student2796,20022,csam,2024,ml;os,45678:7.224721;12345:9.797374
student2797,21270,csai,2022,dbms,12345:7.984343;56789:8.232488;45678:7.367524
student2798,20254,ece,2022,oopd;os,34567:6.046995
student2799,20874,csai,2020,math,23456:9.121217
student2800,22907,cse,2023,math;oopd;dbms,56789:9.704894;12345:5.814808
student2801,20168,csd,2022,os;math;ml,23456:9.898889
student2802,20151,ece,2023,math,34567:9.211655;23456:8.084443
student2803,20373,csam,2020,oopd;math,56789:9.187912;34567:5.062930
student2804,21781,ece,2023,math,56789:5.799462
student2805,22911,csam,2021,ml;dbms,56789:6.223559;12345:5.806900
student2806,20877,ece,2020,ga;math,34567:8.489903
student2807,20585,csam,2022,math,12345:5.369400
student2808,22279,csam,2020,ga,12345:5.997576;45678:6.132415;56789:9.221814
student2809,20580,csss,2024,oopd,12345:7.541866;45678:6.936227
student2810,20068,cse,2023,ml;ga,45678:5.320403
student2811,20511,csd,2023,math;ga,23456:5.890986;56789:6.331860;34567:5.476121
student2812,22126,csai,2022,ml,12345:8.758412
student2813,20115,cse,2024,dbms,56789:7.769808;34567:5.168912
student2814,22638,csai,2024,math;ml,23456:6.491608;34567:6.857485
student2815,22848,csam,2021,dbms;ml,56789:8.604218
student2816,22020,csss,2023,ga;ml,56789:5.281127;12345:6.037299;34567:5.763380
student2817,20280,csam,2023,ml;ga,23456:8.863104;45678:8.049698
student2818,21962,cse,2022,math;oopd;dbms,34567:5.231355;23456:8.865950
student2819,22214,csss,2020,math,56789:7.157417
student2820,21011,cse,2020,math;oopd;dbms,45678:5.318465;56789:5.761563
student2821,20374,cse,2021,ml;os;dbms,34567:5.100701;12345:7.074948;45678:7.458828
student2822,20209,csd,2024,os,23456:5.746782;56789:7.006914;34567:9.307937
student2823,22505,csai,2024,ga;math,56789:8.774560
student2824,21276,csd,2023,os,45678:9.952840;12345:6.557507;56789:6.265816
student2825,22192,csam,2021,ml;math;os,23456:9.465651;56789:8.878284
student2826,21061,csai,2024,ga,23456:9.902555;56789:6.099616
student2827,20395,csam,2020,ml;dbms;ga,56789:9.133847
student2828,21140,csd,2023,ml,23456:6.357289
student2829,21161,ece,2020,oopd;math,56789:7.969025
student2830,20074,csai,2022,ml,34567:8.067370;45678:8.444926
student2831,20640,csss,2024,oopd,56789:6.890714
student2832,20635,csam,2020,math,34567:6.934819
student2833,20631,csd,2020,math;dbms,45678:8.853233
student2834,21358,cse,2023,oopd;os,23456:9.660955;12345:7.829591
student2835,21894,csss,2021,oopd,12345:7.152670;45678:9.619172;23456:9.974837
student2836,22678,csam,2023,os,23456:5.967368
student2837,20826,csam,2024,oopd,34567:9.614872
student2838,21727,csd,2023,os,56789:8.919343;45678:5.813981
student2839,20360,ece,2020,oopd,12345:7.730912
student2840,21502,csai,2023,math;os,23456:5.018903;34567:8.296088
student2841,21294,csai,2021,ml;oopd;os,34567:8.443195;56789:9.094911
student2842,21660,csss,2024,math;ga;oopd,23456:9.979685
student2843,22729,csss,2023,ml;ga;dbms,45678:7.640129;56789:9.451192;12345:8.422599
student2844,21259,ece,2023,ml;oopd;dbms,12345:8.061685;45678:8.440667;23456:9.056464
student2845,21566,csai,2023,os,56789:7.535284;23456:6.371500
student2846,21884,csam,2022,ga;oopd;math,45678:9.950591;34567:6.178802;23456:6.165422
student2847,21497,ece,2021,ml;os,56789:7.050404;45678:7.361724
student2848,20809,cse,2022,math,45678:5.233109
student2849,22928,cse,2022,math;dbms;os,12345:9.097190
student2850,22135,csd,2023,ga;os;dbms,45678:6.960448;56789:5.129445;34567:9.520692
student2851,20344,cse,2024,os,34567:8.833829
student2852,22211,ece,2023,ga,45678:9.123895;34567:6.130530
student2853,20172,ece,2024,os;oopd;dbms,23456:5.887573;56789:5.127191
student2854,21414,ece,2023,dbms,12345:5.664266;23456:9.463679;45678:7.127537
student2855,20480,csai,2020,math,34567:7.337270;56789:9.383591
student2856,21871,cse,2023,os,23456:5.959429;12345:7.191732;45678:7.984897
student2857,22533,csd,2020,ml;dbms;ga,34567:6.033589
student2858,22111,csd,2023,ga,12345:7.668781;45678:8.743972;23456:8.024898
student2859,22368,ece,2024,ml,34567:6.508838;12345:6.492555;45678:6.822859
student2860,21168,csai,2020,os;dbms;ga,45678:9.190106;23456:5.832725
student2861,22004,ece,2020,math;os;ga,12345:7.273274;45678:5.461177
student2862,20082,ece,2020,math;dbms,45678:5.825279
student2863,20652,csd,2023,oopd,34567:8.479466;12345:7.215204
student2864,21773,csss,2023,ga;os;oopd,23456:8.244209;12345:8.764679;56789:7.816512
student2865,21926,csam,2023,dbms;os;ga,45678:7.353650;12345:5.230304
student2866,21611,csam,2021,os,12345:9.588815;34567:7.154112;23456:7.310998
student2867,22450,csai,2024,ga,56789:6.216382
student2868,20571,csss,2023,dbms,45678:9.587502;56789:7.602582;12345:5.609851
student2869,21631,cse,2024,math;dbms;os,34567:6.783269
student2870,21812,csai,2023,math,56789:8.687816
student2871,22690,cse,2021,ga,34567:8.589750;12345:9.653717
student2872,20011,cse,2022,ga;ml,12345:8.382191
student2873,22298,csd,2021,oopd,12345:7.452145;23456:5.198522
student2874,20458,csam,2020,math;ml;dbms,23456:7.629964;56789:8.195627
student2875,21356,csai,2020,dbms;math,45678:8.825128
student2876,21960,csd,2021,os,45678:7.339491;12345:7.134201
student2877,21075,ece,2022,ga;dbms;ml,23456:9.437831
student2878,21111,csss,2021,os;ga,56789:9.427050;45678:9.293638;23456:7.503412
student2879,22787,ece,2020,ga;os;oopd,23456:5.761924;45678:9.090891
student2880,21430,cse,2023,math;os;dbms,34567:6.351003
student2881,20475,csd,2022,ga,34567:6.587674
student2882,22802,csai,2024,ml,12345:7.373507;56789:8.593226;23456:6.301127
student2883,20717,csai,2022,ga;oopd;ml,23456:9.645656;12345:5.546455;56789:8.279973
student2884,21977,cse,2023,ml;oopd;dbms,56789:8.137964;45678:8.231245
student2885,20470,csam,2020,os;ml;ga,12345:9.996736;45678:6.940076;56789:8.113990
student2886,21077,cse,2024,ga;math;ml,23456:9.704498;56789:9.312241;12345:8.858686
student2887,21447,ece,2020,ml;dbms;os,12345:8.625666
student2888,20108,csai,2021,oopd;dbms,12345:7.840707
student2889,21844,cse,2020,dbms;ga;ml,23456:5.747036;56789:8.343314;34567:8.062767
student2890,22993,cse,2023,oopd,23456:6.899344;45678:5.532207;34567:9.697118
student2891,21295,csss,2022,ga;ml;dbms,56789:5.354142;23456:6.367862;12345:8.939381
student2892,20140,csam,2021,dbms,45678:7.725600;56789:5.377790
student2893,21507,csai,2021,os;oopd,23456:7.183146
student2894,22352,csd,2020,ml,12345:5.926287
student2895,22517,csss,2021,math,23456:6.918880;34567:9.587627;12345:7.133161
student2896,20383,ece,2021,ml;os;math,12345:7.366812;56789:9.599325
student2897,20308,csd,2021,oopd;ml,45678:6.261509
student2898,21106,cse,2022,oopd,45678:5.185526;23456:9.587865;56789:5.517113
student2899,21109,cse,2024,ml;ga,12345:9.479891
student2900,22958,csss,2021,oopd;os,23456:8.752350;12345:5.292568;45678:6.017733
student2901,21835,csai,2020,os;oopd,56789:8.457113;12345:9.405160
student2902,21576,ece,2021,oopd;math;ml,23456:5.708256
student2903,21009,csss,2022,ml;ga;os,34567:8.476934;23456:7.038830;56789:9.150059
student2904,20498,csss,2023,math;ml;dbms,34567:9.754399;12345:9.635715;23456:9.952858
student2905,22032,csss,2022,dbms,45678:7.311073
student2906,20813,csd,2022,oopd,56789:6.257689;45678:5.565947;34567:7.507575
student2907,20051,csam,2022,oopd;math,23456:5.392321;12345:7.832504
student2908,21579,ece,2021,oopd;os;ml,23456:5.379100;12345:6.599831;56789:7.203116
student2909,20092,ece,2021,dbms;oopd,34567:5.811189;12345:7.187775;56789:6.772891
student2910,22234,csss,2020,ml,56789:6.302688
student2911,20949,csai,2020,math;os,56789:8.466245;34567:7.168227;23456:9.989643
student2912,21440,csam,2021,ga,12345:8.453146;56789:7.316628
student2913,20334,csai,2023,ga;os;oopd,45678:6.732022;12345:9.561725;56789:6.612748
student2914,20363,csss,2022,os,23456:5.870240;56789:6.146297
student2915,20711,csam,2023,oopd,34567:8.905366;12345:5.726068;45678:9.835648
student2916,20030,cse,2022,os;math,23456:6.995003;34567:9.873700;12345:5.328163
student2917,20535,ece,2020,ga;oopd,34567:6.873654
student2918,20691,csss,2020,dbms;os;ml,34567:8.234649
student2919,21351,cse,2020,ml,45678:9.209583;34567:6.826880
student2920,20879,csss,2024,os,34567:5.521359;12345:9.119393;23456:9.302844
student2921,21456,csss,2021,oopd;math;ml,23456:8.035856
student2922,22585,csai,2023,dbms;ga,12345:8.855776;23456:9.683220;56789:8.479488
student2923,21045,csss,2020,oopd;dbms,45678:5.608094;34567:9.725430;12345:5.312119
student2924,21483,csam,2022,ga;dbms,34567:5.696960;23456:8.251979
student2925,20014,csss,2022,os;math,12345:9.263462;34567:7.018550;23456:8.698850
student2926,22102,cse,2020,math;os;ga,45678:8.056318;23456:5.311158;34567:5.443438
student2927,21523,csam,2021,ml;dbms;os,56789:7.886896;12345:6.193002;23456:9.831274
student2928,22136,csd,2021,ga;dbms;oopd,56789:9.535453;23456:8.580211
student2929,22342,csam,2020,dbms;ml,45678:8.135015
student2930,22317,csss,2021,oopd;dbms;math,23456:8.465883
student2931,20397,csam,2022,os;math;ga,12345:7.144502;56789:5.624776
student2932,22377,csd,2024,dbms;oopd;ga,56789:7.010153;45678:5.348543
student2933,22198,csss,2022,dbms;oopd,45678:6.470958
student2934,22947,csss,2020,math,45678:9.149475;34567:7.580180
student2935,20744,csam,2020,oopd;os;dbms,23456:7.603496;45678:8.128729;34567:7.324451
student2936,20390,ece,2020,os;ml;math,12345:7.448851;45678:5.315345;23456:5.553929
student2937,20536,csd,2020,dbms,34567:6.655875;23456:6.791765;45678:8.405134
student2938,22994,csai,2024,ga;math,23456:8.894018;12345:7.582996;56789:5.737739
student2939,22751,csam,2024,ga;oopd,34567:5.265077;56789:5.955288
student2940,22057,cse,2024,ml,56789:6.732847;34567:7.863140
student2941,20891,csam,2023,dbms;math;ga,45678:7.013997;23456:7.724126;56789:8.884887
student2942,20358,csd,2022,os;dbms,56789:6.566175;34567:9.209236;23456:5.100210
student2943,20157,csd,2022,ga;math,23456:6.318830;45678:6.745744
student2944,20740,csss,2024,os,45678:7.234465;56789:6.686079
student2945,21092,csss,2023,ga,34567:7.693513;12345:9.903454
student2946,21856,csam,2020,oopd,56789:8.113371
student2947,21137,ece,2022,oopd;os,23456:6.015441;34567:7.366941;56789:6.399664
student2948,20428,csd,2024,ml,12345:8.685920;45678:9.987696
student2949,22204,csd,2020,ml,45678:7.404860;56789:5.586923;12345:7.542015
student2950,21385,csai,2020,os;dbms;oopd,56789:9.592845;12345:9.571641;23456:5.494480
student2951,20449,csai,2024,os;oopd;math,12345:7.620481;34567:7.724137;45678:8.120484
student2952,22272,csam,2024,ml;dbms,34567:5.306626;45678:6.823801
